"ssr","taxa","abundance"
"1007045","Nitrosospira",0
"1007045","Blastococcus",0
"1007045","Sorangium",0
"1007045","Rubrobacter",0
"1007045","Nakamurella",0
"1007045","Blastochloris",0
"1007045","Dechloromonas",0
"1007045","Rhodanobacter",0
"1007045","Luteimonas",0
"1007045","Frigoribacterium",0
"1007045","Crossiella",0
"1007045","Limnobacter",0
"1007045","Candidatus Xiphinematobacter",0
"1007045","Haliangium",0
"1007045","Nordella",0
"1007045","Opitutus",0
"1007045","Smithella",0
"1007045","Kribbella",0
"1007045","Caldimonas",0
"1007045","Pseudospirillum",0
"1007045","Gemmobacter",0
"1007045","Hydrocarboniphaga",0
"1007045","Rhodovarius",0
"1007045","Terrimonas",0
"1007045","Adhaeribacter",0
"1007045","Goodfellowiella",0
"1007045","Turneriella",0
"1007045","Candidatus Alysiosphaera",0
"1007045","Acidicaldus",0
"1007045","Edaphobacter",0
"1007045","Sufflavibacter",0
"1007045","Mucilaginibacter",0
"1007045","Actinotalea",0
"1007045","Pseudolabrys",0
"1007045","Filimonas",0
"1007045","Schlesneria",0
"1007045","Acidicapsa",0
"1007045","Bauldia",0
"1007045","Dongia",0
"1007045","Ohtaekwangia",0
"1007045","Methylotenera",0
"1007045","Asticcacaulis",0
"1007045","Defluviimonas",0
"1007045","Thermomicrobium",0
"1007045","Zymomonas",0
"1007045","Yersinia",0
"1007045","Brochothrix",0
"1007045","Subtercola",0
"1007045","Blastomonas",0
"1007045","Conexibacter",0
"1007045","Candidatus Cardinium",0
"1007045","Solitalea",0
"1007045","Methanosphaera",0
"1007045","Desulfotomaculum",0
"1007045","Nosocomiicoccus",0
"1007045","Gallibacterium",0
"1007045","Ureaplasma",0
"1007045","Elusimicrobium",0
"1007045","Mannheimia",0
"1007045","Sodalis",0
"1007045","Acetatifactor",0
"1007045","Solanum",0
"1007045","Cutibacterium",0
"1007045","Pseudopropionibacterium",0
"1007045","Myroides",0
"1007045","Syntrophomonas",0
"1007045","Methanoculleus",0
"1007045","Halocella",0
"1007045","Friedmanniella",0
"1007045","Modestobacter",0
"1007045","Defluviicoccus",0
"1007045","Xenophilus",0
"1007045","Albidovulum",0
"1007045","Rubellimicrobium",0
"1007045","Dokdonella",0
"1007045","Belnapia",0
"1007045","Angustibacter",0
"1007045","Amnibacterium",0
"1007045","Rufibacter",0
"1007045","Proteus",0
"1007045","Allobaculum",0
"894233","Flavobacterium",0.636
"894233","Kluyvera",2.4452
"894233","Haemophilus",0
"894233","Bacteroides",17.6742
"894233","Porphyromonas",0.0054
"894233","Prevotella",0.0082
"894233","Roseburia",3.9013
"894233","Acidaminococcus",0
"894233","Megasphaera",0.0027
"894233","Sarcina",3.1568
"894233","Streptococcus",7.7889
"894233","Lactococcus",0
"894233","Atopobium",0
"894233","Clostridium",0.9657
"894233","Lactobacillus",0.0082
"894233","Actinomyces",0
"894233","Bifidobacterium",0.0027
"894233","Corynebacterium",0.048
"894233","Propionibacterium",0
"894233","Mobiluncus",0
"894233","Methanobrevibacter",3.257
"894233","Peptococcus",0
"894233","Lachnospira",0.2197
"894233","Veillonella",0.0247
"894233","Phascolarctobacterium",1.1237
"894233","Dialister",0.0082
"894233","Pseudobutyrivibrio",3.312
"894233","Pantoea",0.2252
"894233","Holdemania",0.0137
"894233","Eggerthella",0.0302
"894233","Mogibacterium",0.0247
"894233","Collinsella",2.7817
"894233","Granulicatella",0
"894233","Oscillospira",0.0041
"894233","Finegoldia",0.1126
"894233","Peptoniphilus",0.0508
"894233","Gallicola",0
"894233","Anaerococcus",0.0219
"894233","Varibaculum",0
"894233","Dorea",3.992
"894233","Turicibacter",0.0082
"894233","Anaerostipes",1.5069
"894233","Faecalibacterium",6.815
"894233","Fastidiosipila",0
"894233","Alistipes",1.4369
"894233","Hespellia",0.0439
"894233","Anaerotruncus",0.1868
"894233","Marvinbryantia",0.1579
"894233","Odoribacter",0.2678
"894233","Subdoligranulum",4.8245
"894233","Parabacteroides",0.7679
"894233","Aggregatibacter",0
"894233","Lactonifactor",0.0892
"894233","Moryella",0.0467
"894233","Oscillibacter",0.0824
"894233","Blautia",4.7558
"894233","Butyricimonas",0
"894233","Paraprevotella",0
"894233","Parasutterella",0.5549
"894233","Gordonibacter",0
"894233","Anaerosporobacter",0.0027
"894233","Negativicoccus",0
"894233","Flavonifractor",0.2857
"894233","Murdochiella",0
"894233","Intestinimonas",0.0398
"894233","Fusicatenibacter",1.4808
"894233","Dielma",0
"894233","Peptoclostridium",0.059
"894233","Romboutsia",1.5811
"894233","Terrisporobacter",0.6827
"894233","Intestinibacter",1.1044
"894233","Erysipelatoclostridium",0.1044
"894233","Clostridioides",0.195
"894233","Campylobacter",0
"894233","Citrobacter",0
"894233","Butyrivibrio",0
"894233","Fusobacterium",0
"894233","Desulfovibrio",0.2252
"894233","Herbaspirillum",0.0604
"894233","Peptostreptococcus",0
"894233","Anaeroplasma",0
"894233","Asteroleplasma",0
"894233","Acetitomaculum",0.0302
"894233","Leptotrichia",0
"894233","Bilophila",0.2458
"894233","Sutterella",0
"894233","Sporobacter",0.0151
"894233","Anaerofilum",0.0082
"894233","Papillibacter",0.0137
"894233","Catenibacterium",0
"894233","Victivallis",0
"894233","Gelria",0.0082
"894233","Barnesiella",3.3298
"894233","Howardella",0.1044
"894233","Adlercreutzia",0.1401
"894233","Parvimonas",0
"894233","Robinsoniella",0
"894233","Caldicoprobacter",0
"894233","Pseudoflavonifractor",0
"894233","Coprobacter",0.0068
"894233","Fretibacterium",0
"894233","Ruminiclostridium",0
"894233","Actinobacillus",0
"894233","Rothia",0
"894233","Weissella",0
"894233","Anaerovorax",0.0247
"894233","Anaerofustis",0
"894233","Neisseria",0
"894233","Enterobacter",0.0384
"894233","Cronobacter",0.0357
"894233","Eisenbergiella",0.0082
"894233","Candidatus Soleaferrea",0.0109
"894233","Klebsiella",0
"894233","Fibrobacter",0
"894233","Brevibacterium",0.0041
"894233","Epulopiscium",0
"894233","Acetivibrio",0.0274
"894233","Anaerobacter",0
"894233","Syntrophococcus",0.0027
"894233","Shuttleworthia",0.0054
"894233","Akkermansia",6.7257
"894233","Hydrogenoanaerobacterium",0.0123
"894233","Cellulosilyticum",0.0164
"894233","Christensenella",0
"894233","Parvibacter",0.0054
"894233","Senegalimassilia",0.217
"894233","Dermabacter",0.0054
"894233","Undibacterium",0.0027
"894233","Cloacibacillus",0.0054
"894233","Leuconostoc",0
"894233","Thalassospira",0
"894233","Acetanaerobacterium",0
"894233","Catabacter",0
"894233","Asaccharospora",0
"894233","Slackia",0
"894233","Allisonella",0
"894233","Enterorhabdus",0
"894233","Alloprevotella",0
"894233","Enterococcus",0
"894233","Eubacterium",0
"894233","Arcanobacterium",0
"894233","Helcococcus",0
"894233","Facklamia",0
"894233","Aerosphaera",0
"894233","Propionimicrobium",0
"894233","Actinotignum",0
"894233","Raoultella",0
"894233","Gemella",0
"894233","Staphylococcus",0
"894233","Scardovia",0
"894233","Arthrobacter",0
"894233","Globicatella",0
"894233","Coprothermobacter",0
"894233","Actinobaculum",0
"894233","Oligella",0
"894233","Eremococcus",0
"894233","Skermanella",0
"894233","Alloscardovia",0
"894233","Trueperella",0
"894233","Gardnerella",0
"894233","Parasporobacterium",0
"894233","Massilia",0
"894233","Candidatus Stoquefichus",0
"894233","Enorma",0
"894233","Selenomonas",0
"894233","Mitsuokella",0
"894233","Olsenella",0
"894233","Megamonas",0
"894233","Lachnobacterium",0
"894233","Hafnia",0
"894233","Serratia",0
"894233","Aeromonas",0
"894233","Rahnella",0
"894233","Brachybacterium",0
"894233","Cryobacterium",0
"894233","Ignavigranum",0
"894233","Pseudoclavibacter",0
"894233","Ameyamaea",0
"894233","Pyramidobacter",0
"894233","Coprobacillus",0
"894233","Sphaerochaeta",0
"894233","Succiniclasticum",0
"894233","Sedimentibacter",0
"894233","Bacillus",0
"894233","Comamonas",0
"894233","Pseudomonas",0
"894233","Eikenella",0
"894233","Capnocytophaga",0
"894233","Mycobacterium",0
"894233","Cardiobacterium",0
"894233","Catonella",0
"894233","Filifactor",0
"894233","Abiotrophia",0
"894233","Lautropia",0
"894233","Bergeyella",0
"894233","Tessaracoccus",0
"894233","Centipeda",0
"894233","Bulleidia",0
"894233","Solobacterium",0
"894233","Tannerella",0
"894233","Oribacterium",0
"894233","Lachnoanaerobaculum",0
"894233","Rhizobium",0
"894233","Acinetobacter",0
"894233","Meiothermus",0
"894233","Anoxybacillus",0
"894233","Snodgrassella",0
"894233","Thermus",0
"894233","Acidovorax",0
"894233","Sphingomonas",0
"894233","Malassezia",0
"894233","Delftia",0
"894233","Shinella",0
"894233","Butyricicoccus",0
"894233","Ochrobactrum",0
"894233","Ralstonia",0
"894233","Mesorhizobium",0
"894233","Sneathia",0
"894233","Pelomonas",0
"894233","Anaerobacillus",0
"894233","Bradyrhizobium",0
"894233","Anaeroglobus",0
"894233","Jonquetella",0
"894233","Azospira",0
"894233","Weeksella",0
"894233","Carnobacterium",0
"894233","Dietzia",0
"894233","Macrococcus",0
"894233","Pelistega",0
"894233","Novosphingobium",0
"894233","Vagococcus",0
"894233","Johnsonella",0
"894233","Stomatobaculum",0
"894233","Vibrio",0
"894233","Planomicrobium",0
"894233","Phyllobacterium",0
"894233","Xanthomonas",0
"894233","Methylobacterium",0
"894233","Pasteurella",0
"894233","Trichococcus",0
"894233","Nitrosococcus",0
"894233","Dolosigranulum",0
"894233","Burkholderia",0
"894233","Microbacterium",0
"894233","Stenotrophomonas",0
"894233","Aquabacterium",0
"894233","Moraxella",0
"894233","Rhodopseudomonas",0
"894233","Sphingobacterium",0
"894233","Variovorax",0
"894233","Brevundimonas",0
"894233","Kytococcus",0
"894233","Chryseobacterium",0
"894233","Sanguibacter",0
"894233","Bosea",0
"894233","Tepidimonas",0
"894233","Achromobacter",0
"894233","Oxobacter",0
"894233","Anaerosinus",0
"894233","Kingella",0
"894233","Hyphomicrobium",0
"894233","Nitrobacter",0
"894233","Nitrospira",0
"894233","Empedobacter",0
"894233","Cryptobacterium",0
"894233","Bergeriella",0
"894233","Altererythrobacter",0
"894233","Sediminibacterium",0
"894233","Lacibacter",0
"894233","Pseudorhodoferax",0
"894233","Candidatus Saccharimonas",0
"894233","Ornatilinea",0
"894233","Pediococcus",0
"894233","Aerococcus",0
"894233","Rhodococcus",0
"894233","Caulobacter",0
"894233","Streptomyces",0
"894233","Rhodoplanes",0
"894233","Candidatus Microthrix",0
"894233","Devosia",0
"894233","Kineosporia",0
"894233","Cryptosporangium",0
"894233","Chitinophaga",0
"894233","Sphingobium",0
"894233","Iamia",0
"894233","Steroidobacter",0
"894233","Phenylobacterium",0
"894233","Shewanella",0
"894233","Providencia",0
"894233","Micrococcus",0
"894233","Nocardioides",0
"894233","Kocuria",0
"894233","Carnimonas",0
"894233","Rheinheimera",0
"894233","Pedobacter",0
"894233","Hymenobacter",0
"894233","Ornithinimicrobium",0
"894233","Turicella",0
"894233","Thiohalorhabdus",0
"894233","Auritidibacter",0
"894233","Lysinibacillus",0
"894233","Alysiella",0
"894233","Parascardovia",0
"894233","Mycoplasma",0
"894233","Streptobacillus",0
"894233","Eggerthia",0
"894233","Geobacillus",0
"894233","Curvibacter",0
"894233","Cellvibrio",0
"894233","Leptothrix",0
"894233","Rhodobacter",0
"894233","Halomonas",0
"894233","Rhodoferax",0
"894233","Agrococcus",0
"894233","Hydrogenophaga",0
"894233","Polaromonas",0
"894233","Amaricoccus",0
"894233","Psychromonas",0
"894233","Hydrogenophilus",0
"894233","Pseudoxanthomonas",0
"894233","Knoellia",0
"894233","Thermomonas",0
"894233","Sphingopyxis",0
"894233","Arenibacter",0
"894233","Jeotgalicoccus",0
"894233","Crocinitomix",0
"894233","Peredibacter",0
"894233","Aquimonas",0
"894233","Leadbetterella",0
"894233","Fluviicola",0
"894233","Arenimonas",0
"894233","Luteolibacter",0
"894233","Mariniflexile",0
"894233","Perlucidibaca",0
"894233","Herbiconiux",0
"894233","Aciditerrimonas",0
"894233","Gaiella",0
"894233","Blastocatella",0
"894233","Crenotalea",0
"894233","Methanomassiliicoccus",0
"894233","Synergistes",0
"894233","Rikenella",0
"894233","Deinococcus",0
"894233","Alloiococcus",0
"894233","Aeromicrobium",0
"894233","Roseomonas",0
"894233","Lysobacter",0
"894233","Spirosoma",0
"894233","Gemmata",0
"894233","Nocardiopsis",0
"894233","Exiguobacterium",0
"894233","Leptolyngbya",0
"894233","Marmoricola",0
"894233","Gemmatimonas",0
"894233","Aurantimonas",0
"894233","Microvirga",0
"894233","Solirubrobacter",0
"894233","Conchiformibius",0
"894233","Flavisolibacter",0
"894233","Actinomycetospora",0
"894233","Segetibacter",0
"894233","Singulisphaera",0
"894233","Phaselicystis",0
"894233","Bryobacter",0
"894233","Caloramator",0
"894233","Pedomicrobium",0
"894233","Cloacibacterium",0
"894233","Pseudoramibacter",0
"894233","Chroococcidiopsis",0
"894233","Candidatus Solibacter",0
"894233","Aquicella",0
"894233","Psychrobacter",0
"894233","Janibacter",0
"894233","Williamsia",0
"894233","Bacteriovorax",0
"894233","Salinibacterium",0
"894233","Cohnella",0
"894233","Thermoactinomyces",0
"894233","Curtobacterium",0
"894233","Kineococcus",0
"894233","Rickettsiella",0
"894233","Leifsonia",0
"894233","Alkanindiges",0
"894233","Tumebacillus",0
"894233","Nitrososphaera",0
"894233","Ferruginibacter",0
"894233","Komagataeibacter",0
"894233","Paenibacillus",0
"894233","Methylocystis",0
"894233","Bdellovibrio",0
"894233","Afipia",0
"894233","Verrucomicrobium",0
"894233","Acidothermus",0
"894233","Acidobacterium",0
"894233","Anaeromyxobacter",0
"894233","Chthoniobacter",0
"894233","Paludibacter",0
"894233","Patulibacter",0
"894233","Rhodovastum",0
"894233","Candidatus Koribacter",0
"894233","Granulicella",0
"894233","Telmatobacter",0
"894233","Fonticella",0
"894233","Methylophilus",0
"894233","Planctomyces",0
"894233","Pirellula",0
"894233","Isosphaera",0
"894233","Legionella",0
"894233","Bordetella",0
"894233","Acidiphilium",0
"894233","Beijerinckia",0
"894233","Rhodopila",0
"894233","Porphyrobacter",0
"894233","Cellulomonas",0
"894233","Pseudonocardia",0
"894233","Geodermatophilus",0
"894233","Actinoplanes",0
"894233","Tsukamurella",0
"894233","Hirschia",0
"894233","Thauera",0
"894233","Nitrosospira",0
"894233","Blastococcus",0
"894233","Sorangium",0
"894233","Rubrobacter",0
"894233","Nakamurella",0
"894233","Blastochloris",0
"894233","Dechloromonas",0
"894233","Rhodanobacter",0
"894233","Luteimonas",0
"894233","Frigoribacterium",0
"894233","Crossiella",0
"894233","Limnobacter",0
"894233","Candidatus Xiphinematobacter",0
"894233","Haliangium",0
"894233","Nordella",0
"894233","Opitutus",0
"894233","Smithella",0
"894233","Kribbella",0
"894233","Caldimonas",0
"894233","Pseudospirillum",0
"894233","Gemmobacter",0
"894233","Hydrocarboniphaga",0
"894233","Rhodovarius",0
"894233","Terrimonas",0
"894233","Adhaeribacter",0
"894233","Goodfellowiella",0
"894233","Turneriella",0
"894233","Candidatus Alysiosphaera",0
"894233","Acidicaldus",0
"894233","Edaphobacter",0
"894233","Sufflavibacter",0
"894233","Mucilaginibacter",0
"894233","Actinotalea",0
"894233","Pseudolabrys",0
"894233","Filimonas",0
"894233","Schlesneria",0
"894233","Acidicapsa",0
"894233","Bauldia",0
"894233","Dongia",0
"894233","Ohtaekwangia",0
"894233","Methylotenera",0
"894233","Asticcacaulis",0
"894233","Defluviimonas",0
"894233","Thermomicrobium",0
"894233","Zymomonas",0
"894233","Yersinia",0
"894233","Brochothrix",0
"894233","Subtercola",0
"894233","Blastomonas",0
"894233","Conexibacter",0
"894233","Candidatus Cardinium",0
"894233","Solitalea",0
"894233","Methanosphaera",0
"894233","Desulfotomaculum",0
"894233","Nosocomiicoccus",0
"894233","Gallibacterium",0
"894233","Ureaplasma",0
"894233","Elusimicrobium",0
"894233","Mannheimia",0
"894233","Sodalis",0
"894233","Acetatifactor",0
"894233","Solanum",0
"894233","Cutibacterium",0
"894233","Pseudopropionibacterium",0
"894233","Myroides",0
"894233","Syntrophomonas",0
"894233","Methanoculleus",0
"894233","Halocella",0
"894233","Friedmanniella",0
"894233","Modestobacter",0
"894233","Defluviicoccus",0
"894233","Xenophilus",0
"894233","Albidovulum",0
"894233","Rubellimicrobium",0
"894233","Dokdonella",0
"894233","Belnapia",0
"894233","Angustibacter",0
"894233","Amnibacterium",0
"894233","Rufibacter",0
"894233","Proteus",0
"894233","Allobaculum",0
"1118740","Flavobacterium",0.4982
"1118740","Kluyvera",2.9568
"1118740","Haemophilus",0.0022
"1118740","Bacteroides",22.0921
"1118740","Porphyromonas",0.009
"1118740","Prevotella",0.0373
"1118740","Roseburia",7.7517
"1118740","Acidaminococcus",0
"1118740","Megasphaera",0.0067
"1118740","Sarcina",1.967
"1118740","Streptococcus",8.2103
"1118740","Lactococcus",0
"1118740","Atopobium",0
"1118740","Clostridium",0.6896
"1118740","Lactobacillus",0.1868
"1118740","Actinomyces",0
"1118740","Bifidobacterium",0
"1118740","Corynebacterium",0.0237
"1118740","Propionibacterium",0
"1118740","Mobiluncus",0
"1118740","Methanobrevibacter",0.1472
"1118740","Peptococcus",0.0101
"1118740","Lachnospira",0.5458
"1118740","Veillonella",0.0237
"1118740","Phascolarctobacterium",0.7304
"1118740","Dialister",0.1993
"1118740","Pseudobutyrivibrio",2.9647
"1118740","Pantoea",0.1087
"1118740","Holdemania",0.0181
"1118740","Eggerthella",0.0192
"1118740","Mogibacterium",0.0158
"1118740","Collinsella",1.7417
"1118740","Granulicatella",0
"1118740","Oscillospira",0.0249
"1118740","Finegoldia",0.0475
"1118740","Peptoniphilus",0.0169
"1118740","Gallicola",0
"1118740","Anaerococcus",0.0067
"1118740","Varibaculum",0
"1118740","Dorea",4.8661
"1118740","Turicibacter",0.0419
"1118740","Anaerostipes",0.6806
"1118740","Faecalibacterium",10.1174
"1118740","Fastidiosipila",0
"1118740","Alistipes",2.1947
"1118740","Hespellia",0.0237
"1118740","Anaerotruncus",0.1132
"1118740","Marvinbryantia",0.1019
"1118740","Odoribacter",0.659
"1118740","Subdoligranulum",4.3282
"1118740","Parabacteroides",0.6851
"1118740","Aggregatibacter",0.0101
"1118740","Lactonifactor",0.1279
"1118740","Moryella",0.026
"1118740","Oscillibacter",0.2763
"1118740","Blautia",4.2161
"1118740","Butyricimonas",0
"1118740","Paraprevotella",0
"1118740","Parasutterella",0.6545
"1118740","Gordonibacter",0.0045
"1118740","Anaerosporobacter",0.0045
"1118740","Negativicoccus",0
"1118740","Flavonifractor",0.2004
"1118740","Murdochiella",0.0113
"1118740","Intestinimonas",0.0486
"1118740","Fusicatenibacter",0.8912
"1118740","Dielma",0
"1118740","Peptoclostridium",0.0577
"1118740","Romboutsia",0.0532
"1118740","Terrisporobacter",0.4994
"1118740","Intestinibacter",0.4201
"1118740","Erysipelatoclostridium",0.1585
"1118740","Clostridioides",0.787
"1118740","Campylobacter",0
"1118740","Citrobacter",0
"1118740","Butyrivibrio",0
"1118740","Fusobacterium",0
"1118740","Desulfovibrio",0.1279
"1118740","Herbaspirillum",0.0566
"1118740","Peptostreptococcus",0
"1118740","Anaeroplasma",0
"1118740","Asteroleplasma",0
"1118740","Acetitomaculum",0.0339
"1118740","Leptotrichia",0
"1118740","Bilophila",0.2038
"1118740","Sutterella",0.0045
"1118740","Sporobacter",0.0124
"1118740","Anaerofilum",0.0045
"1118740","Papillibacter",0.0022
"1118740","Catenibacterium",0
"1118740","Victivallis",0
"1118740","Gelria",0.009
"1118740","Barnesiella",2.2615
"1118740","Howardella",0.0871
"1118740","Adlercreutzia",0.1336
"1118740","Parvimonas",0
"1118740","Robinsoniella",0
"1118740","Caldicoprobacter",0
"1118740","Pseudoflavonifractor",0.0045
"1118740","Coprobacter",0.0045
"1118740","Fretibacterium",0
"1118740","Ruminiclostridium",0
"1118740","Actinobacillus",0
"1118740","Rothia",0
"1118740","Weissella",0
"1118740","Anaerovorax",0.0543
"1118740","Anaerofustis",0
"1118740","Neisseria",0
"1118740","Enterobacter",0.0067
"1118740","Cronobacter",0.0022
"1118740","Eisenbergiella",0.0101
"1118740","Candidatus Soleaferrea",0.0169
"1118740","Klebsiella",0
"1118740","Fibrobacter",0.0022
